Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RHI","ROBERT HALF","Equity","0.02","51.83","34,764.00","1,801,818.12","1,801,818.12","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"MKSI","MKS INSTRUMENTS INC","Equity","0.02","110.28","16,325.00","1,800,321.00","1,800,321.00","Information Technology","2404871","US55306N1046","NASDAQ"
"NWL","NEWELL BRANDS INC","Equity","0.02","15.59","115,137.00","1,794,985.83","1,794,985.83","Consumer Discretionary","2635701","US6512291062","NASDAQ"
"DCI","DONALDSON INC","Equity","0.02","45.87","39,081.00","1,792,645.47","1,792,645.47","Industrials","2276467","US2576511099","New York Stock Exchange Inc."
"LITE","LUMENTUM HOLDINGS INC","Equity","0.02","78.41","22,843.00","1,791,119.63","1,791,119.63","Information Technology","BYM9ZP2","US55024U1097","NASDAQ"
"POST","POST HOLDINGS INC","Equity","0.02","87.70","20,375.00","1,786,887.50","1,786,887.50","Consumer Staples","B6T0518","US7374461041","New York Stock Exchange Inc."
"PRAH","PRA HEALTH SCIENCES INC","Equity","0.02","93.95","18,979.00","1,783,077.05","1,783,077.05","Health Care","BSHZ3V5","US69354M1080","NASDAQ"
"PLAN","ANAPLAN INC","Equity","0.02","44.79","39,732.00","1,779,596.28","1,779,596.28","Information Technology","BD9PLW5","US03272L1089","New York Stock Exchange Inc."
"MTCH","MATCH GROUP INC","Equity","0.02","106.00","16,772.00","1,777,832.00","1,777,832.00","Communication","BYT5JW8","US57665R1068","NASDAQ"
"ACM","AECOM","Equity","0.02","37.61","47,225.00","1,776,132.25","1,776,132.25","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"FIVE","FIVE BELOW INC","Equity","0.02","107.11","16,489.00","1,766,136.79","1,766,136.79","Consumer Discretionary","B85KFY9","US33829M1018","NASDAQ"
"WSO","WATSCO INC","Equity","0.02","174.27","10,071.00","1,755,073.17","1,755,073.17","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"THO","THOR INDUSTRIES INC","Equity","0.02","106.98","16,386.00","1,752,974.28","1,752,974.28","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"IPGP","IPG PHOTONICS CORP","Equity","0.02","157.16","11,152.00","1,752,648.32","1,752,648.32","Information Technology","2698782","US44980X1090","NASDAQ"
"ST","SENSATA TECHNOLOGIES HOLDING PLC","Equity","0.02","36.59","47,910.00","1,753,026.90","1,753,026.90","Industrials","BFMBMT8","GB00BFMBMT84","New York Stock Exchange Inc."
"VOYA","VOYA FINANCIAL INC","Equity","0.02","45.62","38,306.00","1,747,519.72","1,747,519.72","Financials","BKWQ2N2","US9290891004","New York Stock Exchange Inc."
"NVCR","NOVOCURE LTD","Equity","0.02","57.70","30,302.00","1,748,425.40","1,748,425.40","Health Care","BYSS4X4","JE00BYSS4X48","NASDAQ"
"MSFUT","CASH COLLATERAL MSFUT USD","Cash Collateral and Margins","0.02","100.00","1,747,459.00","1,747,459.03","1,747,459.03","Cash and/or Derivatives","-","-","-"
"BEN","FRANKLIN RESOURCES INC","Equity","0.02","20.44","85,434.00","1,746,270.96","1,746,270.96","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.02","66.52","26,234.00","1,745,085.68","1,745,085.68","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.02","26.10","66,820.00","1,744,002.00","1,744,002.00","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"FSLY","FASTLY INC CLASS A","Equity","0.02","78.15","22,209.00","1,735,633.35","1,735,633.35","Information Technology","BJN4MY9","US31188V1008","New York Stock Exchange Inc."
"SBNY","SIGNATURE BANK","Equity","0.02","104.71","16,496.00","1,727,296.16","1,727,296.16","Financials","B00JQL9","US82669G1040","NASDAQ"
"RP","REALPAGE INC","Equity","0.02","64.51","26,777.00","1,727,384.27","1,727,384.27","Information Technology","B4W2S29","US75606N1090","NASDAQ"
"PWR","QUANTA SERVICES INC","Equity","0.02","39.12","43,930.00","1,718,541.60","1,718,541.60","Industrials","2150204","US74762E1029","New York Stock Exchange Inc."
"CLGX","CORELOGIC INC","Equity","0.02","68.38","24,961.00","1,706,833.18","1,706,833.18","Industrials","B5541Y2","US21871D1037","New York Stock Exchange Inc."
"PTON","PELOTON INTERACTIVE CLASS A INC","Equity","0.02","57.21","29,809.00","1,705,372.89","1,705,372.89","Consumer Discretionary","BJ7WJS2","US70614W1009","NASDAQ"
"DECK","DECKERS OUTDOOR CORP","Equity","0.02","194.67","8,714.00","1,696,354.38","1,696,354.38","Consumer Discretionary","2267278","US2435371073","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.02","37.18","45,552.00","1,693,623.36","1,693,623.36","Real Estate","BJLNBG3","US03748R7540","New York Stock Exchange Inc."
"CACI","CACI INTERNATIONAL INC CLASS A","Equity","0.02","219.09","7,725.00","1,692,470.25","1,692,470.25","Information Technology","2159267","US1271903049","New York Stock Exchange Inc."
"BG","BUNGE LTD","Equity","0.02","40.81","41,466.00","1,692,227.46","1,692,227.46","Consumer Staples","2788713","BMG169621056","New York Stock Exchange Inc."
"BWXT","BWX TECHNOLOGIES INC","Equity","0.02","56.11","30,077.00","1,687,620.47","1,687,620.47","Industrials","BZ0W624","US05605H1005","New York Stock Exchange Inc."
"DNKN","DUNKIN BRANDS GROUP INC","Equity","0.02","64.58","26,119.00","1,686,765.02","1,686,765.02","Consumer Discretionary","B3LHT03","US2655041000","NASDAQ"
"FLIR","FLIR SYSTEMS INC","Equity","0.02","40.05","41,945.00","1,679,897.25","1,679,897.25","Information Technology","2344717","US3024451011","NASDAQ"
"SMAR","SMARTSHEET INC CLASS A","Equity","0.02","49.79","33,673.00","1,676,578.67","1,676,578.67","Information Technology","BFZND98","US83200N1037","New York Stock Exchange Inc."
"CASY","CASEYS GENERAL STORES INC","Equity","0.02","148.39","11,266.00","1,671,761.74","1,671,761.74","Consumer Staples","2179414","US1475281036","NASDAQ"
"ARW","ARROW ELECTRONICS INC","Equity","0.02","67.42","24,751.00","1,668,712.42","1,668,712.42","Information Technology","2051404","US0427351004","New York Stock Exchange Inc."
"PEN","PENUMBRA INC","Equity","0.02","172.38","9,657.00","1,664,673.66","1,664,673.66","Health Care","BZ0V201","US70975L1070","New York Stock Exchange Inc."
"ACAD","ACADIA PHARMACEUTICALS INC","Equity","0.02","48.16","34,251.00","1,649,528.16","1,649,528.16","Health Care","2713317","US0042251084","NASDAQ"
"ZION","ZIONS BANCORPORATION","Equity","0.02","33.05","49,821.00","1,646,584.05","1,646,584.05","Financials","2989828","US9897011071","NASDAQ"
"INGR","INGREDION INC","Equity","0.02","81.29","20,194.00","1,641,570.26","1,641,570.26","Consumer Staples","B7K24P7","US4571871023","New York Stock Exchange Inc."
"HDS","HD SUPPLY HOLDINGS INC","Equity","0.02","33.66","48,704.00","1,639,376.64","1,639,376.64","Industrials","BBL5981","US40416M1053","NASDAQ"
"STLD","STEEL DYNAMICS INC","Equity","0.02","25.74","63,247.00","1,627,977.78","1,627,977.78","Materials","2849472","US8581191009","NASDAQ"
"SON","SONOCO PRODUCTS","Equity","0.02","51.84","31,391.00","1,627,309.44","1,627,309.44","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"GLOB","GLOBANT SA","Equity","0.02","146.90","11,026.00","1,619,719.40","1,619,719.40","Information Technology","BP40HF4","LU0974299876","New York Stock Exchange Inc."
"PII","POLARIS INDUSTRIES INC","Equity","0.02","92.26","17,518.00","1,616,210.68","1,616,210.68","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"UTHR","UNITED THERAPEUTICS CORP","Equity","0.02","119.96","13,429.00","1,610,942.84","1,610,942.84","Health Care","2430412","US91307C1027","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.02","57.67","27,643.00","1,594,171.81","1,594,171.81","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"RGA","REINSURANCE GROUP OF AMERICA INC","Equity","0.02","76.09","20,945.00","1,593,705.05","1,593,705.05","Financials","2731193","US7593516047","New York Stock Exchange Inc."
"DBX","DROPBOX INC CLASS A","Equity","0.02","21.29","74,821.00","1,592,939.09","1,592,939.09","Information Technology","BG0T321","US26210C1045","NASDAQ"
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.02","14.69","108,240.00","1,590,045.60","1,590,045.60","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"LHCG","LHC GROUP INC","Equity","0.02","172.19","9,230.00","1,589,313.70","1,589,313.70","Health Care","B06DT50","US50187A1079","NASDAQ"
"CMA","COMERICA INC","Equity","0.02","37.01","42,807.00","1,584,287.07","1,584,287.07","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"OLLI","OLLIES BARGAIN OUTLET HOLDINGS INC","Equity","0.02","99.05","15,984.00","1,583,215.20","1,583,215.20","Consumer Discretionary","BZ22B38","US6811161099","NASDAQ"
"SMG","SCOTTS MIRACLE GRO","Equity","0.02","130.12","12,124.00","1,577,574.88","1,577,574.88","Materials","2781518","US8101861065","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.02","27.00","58,365.00","1,575,855.00","1,575,855.00","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.02","12.72","123,873.00","1,575,664.56","1,575,664.56","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.02","101.20","15,552.00","1,573,862.40","1,573,862.40","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"BJ","BJAS WHOLESALE CLUB HOLDINGS INC","Equity","0.02","37.87","41,501.00","1,571,642.87","1,571,642.87","Consumer Staples","BFZNZF8","US05550J1016","New York Stock Exchange Inc."
"IPHI","INPHI CORP","Equity","0.02","110.63","14,181.00","1,568,844.03","1,568,844.03","Information Technology","B5TRVW5","US45772F1075","New York Stock Exchange Inc."
"IAA","IAA INC","Equity","0.02","38.38","40,805.00","1,566,095.90","1,566,095.90","Industrials","BJF8Q81","US4492531037","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.02","35.26","44,383.00","1,564,944.58","1,564,944.58","Financials","2487407","US27579R1041","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.02","23.95","65,298.00","1,563,887.10","1,563,887.10","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.02","32.48","48,083.00","1,561,735.84","1,561,735.84","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"ARMK","ARAMARK","Equity","0.02","22.41","69,582.00","1,559,332.62","1,559,332.62","Consumer Discretionary","BH3XG17","US03852U1060","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.02","47.38","32,877.00","1,557,712.26","1,557,712.26","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"CDK","CDK GLOBAL INC","Equity","0.02","41.03","37,863.00","1,553,518.89","1,553,518.89","Information Technology","BQXTWQ5","US12508E1010","NASDAQ"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Equity","0.02","41.62","37,332.00","1,553,757.84","1,553,757.84","Industrials","BF0LKD0","US4990491049","New York Stock Exchange Inc."
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.02","30.63","50,706.00","1,553,124.78","1,553,124.78","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.02","13.33","116,377.00","1,551,305.41","1,551,305.41","Energy","2043962","US0374111054","NASDAQ"
"ITT","ITT INC","Equity","0.02","58.38","26,288.00","1,534,693.44","1,534,693.44","Industrials","BZBY209","US45073V1089","New York Stock Exchange Inc."
"ESTC","ELASTIC NV","Equity","0.02","91.76","16,685.00","1,531,015.60","1,531,015.60","Information Technology","BFXCLC6","NL0013056914","New York Stock Exchange Inc."
"CHDN","CHURCHILL DOWNS INC","Equity","0.02","132.73","11,518.00","1,528,784.14","1,528,784.14","Consumer Discretionary","2194105","US1714841087","NASDAQ"
"ENPH","ENPHASE ENERGY INC","Equity","0.02","47.45","32,210.00","1,528,364.50","1,528,364.50","Information Technology","B65SQW4","US29355A1079","NASDAQ"
"BC","BRUNSWICK CORP","Equity","0.02","63.40","24,043.00","1,524,326.20","1,524,326.20","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.02","11.31","134,358.00","1,519,588.98","1,519,588.98","Financials","B1W41J2","US7127041058","NASDAQ"
"OSK","OSHKOSH CORP","Equity","0.02","71.48","21,236.00","1,517,949.28","1,517,949.28","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.02","118.84","12,692.00","1,508,317.28","1,508,317.28","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"PLNT","PLANET FITNESS INC CLASS A","Equity","0.02","59.52","25,288.00","1,505,141.76","1,505,141.76","Consumer Discretionary","BYSFJV8","US72703H1014","New York Stock Exchange Inc."
"NATI","NATIONAL INSTRUMENTS CORP","Equity","0.02","37.99","39,440.00","1,498,325.60","1,498,325.60","Information Technology","2645078","US6365181022","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.02","55.26","27,075.00","1,496,164.50","1,496,164.50","Industrials","2860826","US8589121081","NASDAQ"
"PCTY","PAYLOCITY HOLDING CORP","Equity","0.02","139.56","10,642.00","1,485,197.52","1,485,197.52","Information Technology","BKM4N88","US70438V1061","NASDAQ"
"TW","TRADEWEB MARKETS INC CLASS A","Equity","0.02","59.14","25,026.00","1,480,037.64","1,480,037.64","Financials","BJXMVK2","US8926721064","NASDAQ"
"TNDM","TANDEM DIABETES CARE INC","Equity","0.02","87.81","16,835.00","1,478,281.35","1,478,281.35","Health Care","BF3W461","US8753722037","NASDAQ"
"NVAX","NOVAVAX INC","Equity","0.02","83.61","17,662.00","1,476,719.82","1,476,719.82","Health Care","BJDQXG4","US6700024010","NASDAQ"
"PRI","PRIMERICA INC","Equity","0.02","113.92","12,952.00","1,475,491.84","1,475,491.84","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Equity","0.02","82.85","17,795.00","1,474,315.75","1,474,315.75","Industrials","2516851","US5339001068","NASDAQ"
"JBL","JABIL INC","Equity","0.02","32.27","45,586.00","1,471,060.22","1,471,060.22","Information Technology","2471789","US4663131039","New York Stock Exchange Inc."
"SERV","SERVICEMASTER GLOBAL HOLDINGS INC","Equity","0.02","35.90","40,917.00","1,468,920.30","1,468,920.30","Consumer Discretionary","BNG8BF0","US81761R1095","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.02","37.84","38,764.00","1,466,829.76","1,466,829.76","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"HELE","HELEN OF TROY LTD","Equity","0.02","188.22","7,746.00","1,457,952.12","1,457,952.12","Consumer Discretionary","2419530","BMG4388N1065","NASDAQ"
"PCG","PG&E CORP","Equity","0.02","9.06","160,838.00","1,457,192.28","1,457,192.28","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"REXR","REXFORD INDUSTRIAL REALTY REIT INC","Equity","0.02","41.16","35,396.00","1,456,899.36","1,456,899.36","Real Estate","BC9ZHL9","US76169C1009","New York Stock Exchange Inc."
"SNX","SYNNEX CORP","Equity","0.02","117.87","12,347.00","1,455,340.89","1,455,340.89","Information Technology","2002554","US87162W1009","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.02","5.96","243,909.00","1,453,697.64","1,453,697.64","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.02","12.15","119,398.00","1,450,685.70","1,450,685.70","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"MYOK","MYOKARDIA INC","Equity","0.02","96.76","14,953.00","1,446,852.28","1,446,852.28","Health Care","BYNZF59","US62857M1053","NASDAQ"
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.02","34.46","41,960.00","1,445,941.60","1,445,941.60","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"SAM","BOSTON BEER INC CLASS A","Equity","0.02","547.63","2,592.00","1,419,456.96","1,419,456.96","Consumer Staples","2113393","US1005571070","New York Stock Exchange Inc."
"SITE","SITEONE LANDSCAPE SUPPLY INC","Equity","0.02","109.41","12,948.00","1,416,640.68","1,416,640.68","Industrials","BYQ7X81","US82982L1035","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.02","11.65","121,558.00","1,416,150.70","1,416,150.70","Communication","BBGVT40","US65249B1098","NASDAQ"
"LEG","LEGGETT & PLATT INC","Equity","0.02","34.61","40,873.00","1,414,614.53","1,414,614.53","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"FND","FLOOR DECOR HOLDINGS INC CLASS A","Equity","0.02","57.07","24,758.00","1,412,939.06","1,412,939.06","Consumer Discretionary","BYQHP96","US3397501012","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.02","71.01","19,903.00","1,413,312.03","1,413,312.03","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"EEFT","EURONET WORLDWIDE INC","Equity","0.02","93.52","15,088.00","1,411,029.76","1,411,029.76","Information Technology","2320148","US2987361092","NASDAQ"
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.02","10.02","140,899.00","1,411,807.98","1,411,807.98","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"TXG","10X GENOMICS INC CLASS A","Equity","0.02","84.65","16,587.00","1,404,089.55","1,404,089.55","Health Care","BKS3RS7","US88025U1097","NASDAQ"
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.02","61.34","22,719.00","1,393,583.46","1,393,583.46","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.02","188.50","7,396.00","1,394,146.00","1,394,146.00","Financials","2311711","US29530P1021","NASDAQ"
"AXTA","AXALTA COATING SYSTEMS LTD","Equity","0.02","22.17","62,791.00","1,392,076.47","1,392,076.47","Materials","BSFWCF5","BMG0750C1082","New York Stock Exchange Inc."
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","Equity","0.02","77.31","17,922.00","1,385,549.82","1,385,549.82","Information Technology","BDTZZG7","US8086251076","New York Stock Exchange Inc."
"MDU","MDU RESOURCES GROUP INC","Equity","0.02","22.07","62,679.00","1,383,325.53","1,383,325.53","Utilities","2547323","US5526901096","New York Stock Exchange Inc."
"INO","INOVIO PHARMACEUTICALS INC","Equity","0.02","31.69","43,596.00","1,381,557.24","1,381,557.24","Health Care","BN5H5K1","US45773H2013","NASDAQ"
"EVBG","EVERBRIDGE INC","Equity","0.01","135.19","10,074.00","1,361,904.06","1,361,904.06","Information Technology","BYY5ZB4","US29978A1043","NASDAQ"
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.01","16.05","84,664.00","1,358,857.20","1,358,857.20","Financials","2659109","US6802231042","New York Stock Exchange Inc."
